dept,nom,Gazole,SP98,SP95_E10,SP95,lat,lon
45,INTERMARCHE VILLEMANDEUR | Intermarché,1.409,1.609,1.528,,47.802024100000004,2.1474617999999737
45,CARREFOUR SARAN | Carrefour,1.364,1.561,1.4469999999999998,1.551,47.9721859,2.7170951000000514
45,RELAIS SOLTERRE LA COMMODITE | Total Access,1.386,1.582,1.472,,47.9606326,1.8873816000000256
45,BP A77 AIRE DU JARDIN DES ARBRES | BP,1.654,,1.724,,47.918861,2.7375220000000127
45,carrefour contact villemandeur | Carrefour Contact,1.481,1.682,,1.653,47.851388899999996,2.6849279000000483
46,INTERMARCHE BAGNAC SUR CELE | Intermarché Contact,1.4509999999999998,1.5519999999999998,,1.524,44.66641,2.1580410000000256
46,Carrefour CAHORS | Carrefour,1.39,1.5619999999999998,1.45,,44.4202905,1.4392020999999886
46,INTERMARCHE CAHORS | Intermarché,1.38,1.4980000000000002,,1.4680000000000002,44.4202905,1.4392020999999886
46,NETTO LES MOUSQUETAIRES | Netto,1.38,,,1.4680000000000002,44.458858899999996,1.4247030000000225
46,SARL GIB AUTO 46 | Total,1.484,1.6880000000000002,1.578,,44.480362899999996,1.4412479999999732
46,INTERMARCHE CAJARC | Intermarché Contact,1.409,1.519,1.459,,44.4707221,1.4277246000000332
46,SPAR SUPERMARCHE | Supermarchés Spar,1.418,1.57,1.508,,44.4880037,1.8456264000000149
46,AGIP A 20 AIRE DE PECH MONTAT | Agip,1.628,1.828,1.7080000000000002,,44.283107,1.3582199999999602
46,INTERMARCHE SAS ESPERELOT | INTERMARCHE,1.38,1.5519999999999998,1.44,,45.031549,1.5245916000000082
46,INTERMARCHE FIGEAC | Intermarché,1.4880000000000002,1.59,,1.575,44.5096479,1.3734125999999378
46,SOCAPDIS | Leclerc,1.449,1.579,1.499,,44.6014048,2.0100625999999693
46,Carrefour Market | Carrefour Market,1.449,1.579,,1.5490000000000002,44.596309999999995,2.0613448999999946
46,Espagnat | TOTAL,1.544,1.7080000000000002,1.598,,44.721737,1.3692743999999948
46,SAS BIARS DISTRIBUTION | Leclerc,1.384,1.54,1.439,1.5019999999999998,44.740469299999994,1.3910212000000683
46,E.LECLERC - SAS Cahors Pradis | Leclerc,1.38,1.5519999999999998,1.44,,44.92436710000001,1.8438154000000395
46,INTERMARCHE cahors terre rouge | Intermarché,1.38,,1.44,1.4680000000000002,44.44578749999999,1.4430578999999852
46,RELAIS DU QUERCY | Total,1.484,1.6880000000000002,1.578,,44.46094,1.4509709999999814
46,SAS SOGEROUEST | Avia,1.66,1.72,1.64,1.69,44.4249451,1.4405156000000259
46,SARL COUYBES | Total,1.54,1.69,1.59,,44.458941100000004,1.4329248000000234
46,SPAR SUPERMARCHE | Supermarchés Spar,1.4469999999999998,1.596,1.558,,44.4867362,1.8422450000000479
46,STATION DU HAUT QUERCY | Indépendant sans enseigne,1.57,1.76,1.69,,44.55119910000001,1.3403557999999975
46,Carrefour Market | Carrefour Market,1.459,1.579,,1.529,44.6059642,2.0244109000000208
46,SARL G.A SERVICES | TOTAL,1.58,,,1.65,44.6059642,2.0244109000000208
46,STATION SERVICE DES CARMES | Esso,1.52,1.65,,1.61,44.61020739999999,2.02743380000004
46,CASINO | Super Casino,1.449,1.579,1.519,,44.611169,2.028065999999967
46,ETS JEAN CLAUDE FAU | Indépendant sans enseigne,1.489,1.649,1.579,,44.7374401,1.386153899999954
46,INTERMARCHE GOURDON | Intermarché,1.399,1.529,1.479,1.499,44.741281799999996,1.3929918000000043
46,E.LECLERC GRAMAT | Leclerc,1.3969999999999998,1.64,1.485,1.5019999999999998,44.721737,1.3692743999999948
46,Carrefour Contact | Carrefour Contact,1.399,1.519,,1.495,44.794680299999996,1.6912300999999843
46,INTER CONTACT LACAPELLE MARIVAL | Intermarché Contact,1.461,1.575,,1.551,44.64943570000001,1.570581700000048
46,Carrefour Lalbenque | Carrefour Contact,1.475,1.565,1.505,,44.72391100000001,1.9164859999999635
46,CARREFOUR CONTACT | Carrefour Contact,1.409,1.5490000000000002,,1.503,44.3436115,1.5419575999999324
46,SPAR LUZECH | Supermarchés Spar,1.484,,1.62,1.664,44.9991051,1.6409419000000298
46,Carrefour montcuq | Carrefour Contact,1.459,1.569,,1.5490000000000002,44.4781191,1.2911962000000583
46,Carrefour Contact Parnac | Carrefour Contact,1.487,1.658,,1.588,44.34265900000001,1.2062459999999646
46,Carrefour Market | Carrefour Market,1.419,1.599,,1.569,44.4778371,1.3110013000000436
46,SARL ATG S46 | Total,1.456,1.658,1.56,,44.50558150000001,1.1759570000000394
46,SASU FBA | Total,1.53,1.62,1.52,,44.5015654,1.1936808000000383
46,Garrigue | Elan,1.529,1.665,1.6030000000000002,1.629,44.860170399999994,1.8822446000000357
46,CARREFOUR CONTACT GRAMAT | Carrefour Contact,1.463,1.57,1.524,1.465,44.727394399999994,1.373161600000003
46,M.POUJADE COLOMB | Total,1.59,,,1.68,44.78176420000001,1.7271561999999676
46,Station Shell | Shell,1.619,1.77,1.664,,44.85943899999999,1.892481999999973
46,SARL GERVAIS BOS | Total,1.499,,,1.612,44.6505578,1.5608736000000365
46,SARL ALAIN TOCABEN AUTOMOBILES | Total,1.504,1.702,1.592,,44.723569,1.9166040000000064
46,ETS JEAN CLAUDE FAU LE VIGAN | Indépendant sans enseigne,1.489,,1.579,,44.4691203,1.4829675999999383
46,INTERMARCHE MARTEL | Intermarché,1.385,1.5830000000000002,,1.497,44.743005,1.4246046000000658
46,SARL AUTO TECHNI | Total,1.499,1.656,,1.599,44.9362662,1.6029364999999416
46,sas PAYRAC AUTO SERVICES | Total,1.569,1.739,1.639,,44.33856249999999,1.2003641999999672
46,INTERMARCHE PRAYSSAC | Intermarché,1.419,1.569,1.499,,44.7980794,1.4731494999999768
46,INTERMARCHE | Intermarché,1.419,1.569,1.499,,44.50113700000001,1.1864845000000055
46,GRIMEN SA | Leclerc,1.384,1.54,1.439,1.5019999999999998,44.50068599999999,1.1430586999999832
46,E.Leclerc SOUILLAC | Leclerc,1.3969999999999998,1.54,1.485,1.5019999999999998,44.86807230000001,1.875894799999969
46,SPAR VAYRAC | Supermarchés Spar,1.479,1.626,,1.599,44.898869399999995,1.4644110000000412
46,CASINO SUPERMARCHE | Casino,1.4,1.5419999999999998,,1.517,44.95503370000001,1.7126866999999493
46,SARL LE RELAIS DE BLAZY | Total,1.496,1.699,1.589,,44.9002934,1.4709543000000167
46,STATION VAYRAC | Avia,1.48,1.64,1.56,1.67,44.898703399999995,1.4773434999999608
47,CASINO SUPERMARCHE | Casino,,1.3,,,44.2060961,0.6339090000000169
47,NETTO | Netto,1.429,,1.499,1.5490000000000002,44.2060961,0.6339090000000169
47,INTERMARCHE CONTACT | Intermarché Contact,1.459,1.605,,1.579,44.21119909999999,0.6467423000000281
47,SARL STATION PEJEAN | Total Access,1.409,1.599,1.499,,44.059090999999995,0.6536879999999883
47,RELAIS BON ENCONTRE | Total Access,1.457,1.609,1.525,,44.4041469,0.6880552000000079
47,INTERMARCHE AGEN - BON ENCONTRE | Intermarché,1.459,,1.529,1.599,44.189851,0.6561599999999999
47,RELAIS DU PESQUIER | Total,1.599,,1.689,1.729,44.189851000000004,0.6561599999999999
47,GARAGE JEROME RIEUCAUD | Total,1.5590000000000002,,,1.669,44.3334888,0.3817840000000388
47,INTERMARCHE CASTELJALOUX | Intermarché,1.378,,1.473,1.483,44.4401449,0.6335876000000553
47,CARREFOUR CONTACT - SARL ALSOF | Carrefour Contact,1.459,1.629,,1.589,44.318745,0.09404449999999542
47,INTERMARCHE - SAS LAEYOMAT | Intermarché,1.398,,1.4680000000000002,1.4780000000000002,44.355077,0.3766229999999951
47,sas du canal | Elan,1.59,,1.72,,44.222028200000004,0.5771932999999763
47,SARL ORGANEAU | Carrefour Contact,1.459,1.649,,1.609,44.290442999999996,0.2818999999999505
47,INTERMARCHE | Intermarché,1.459,,1.529,1.5590000000000002,44.683679299999994,0.20101309999995465
47,INTERMARCHE AIGUILLON | Intermarché,1.459,1.635,1.545,1.584,44.1838167,0.6147849000000178
47,Auchan Villeneuve sur lot | Auchan,1.409,1.599,1.499,1.5590000000000002,44.1838167,0.6147849000000178
47,GEANT CASINO | Géant,1.392,1.537,1.47,,44.1838167,0.6147849000000178
47,SARL ALGUI | Esso,1.539,,,1.629,44.40288289999999,0.6697530999999799
47,SOCCAST | Leclerc,1.459,1.639,1.529,1.599,44.185324,0.6635751999999684
47,GARAGE DU COLLEGE | Total,1.599,,,1.739,44.180109200000004,0.6719004999999925
47,CASTELDIS | Leclerc,1.378,1.525,,1.483,44.535486999999996,0.6250454999999421
47,INTERMARCHE | Intermarché,1.429,1.609,1.569,1.579,44.3154732,0.0796488999999383
47,RUZZICA MARIE PAULE | Elan,1.519,1.699,,1.669,44.3154732,0.5938350000000128
47,STATION TOTAL | Total,1.569,,,1.694,44.361157500000004,0.3804176999999527
47,LE RELAIS DES DUCS | Indépendant sans enseigne,1.56,,1.65,,44.2212953,0.5568832999999813
47,GARAGE SCIE FILS | Elan,1.48,1.74,,1.71,44.2212953,0.5568832999999813
47,GGE CAOULET SARL | Total,1.523,,,1.6740000000000002,44.183448999999996,0.5744050000000698
47,CASINO SUPERMARCHE | Casino,1.3969999999999998,1.5419999999999998,1.474,,44.2321706,0.6384027999999944
47,RELAIS AGEN PORTE D'AQUITAINE | Total,1.594,1.814,1.694,,44.49284650000001,0.949716599999988
47,SARL VAL FLEURI LAUZUN | AIREC,1.46,,,1.6,44.1985278,0.5075933000000532
47,CARREFOUR CONTACT LAYRAC | Carrefour Contact,1.429,1.5590000000000002,,1.529,44.1985278,0.5075933000000532
47,AIRE DU MAS D'AGENAIS | CARAUTOROUTES,1.58,1.79,1.68,1.7,44.1985278,0.5075933000000532
47,INTERMARCHE LE PASSAGE | Intermarché,1.399,1.589,1.489,,44.1312899,0.6604787999999644
47,SAS MASCARIN | Elan,1.587,1.741,,1.715,44.1941973,0.5967368999999962
47,GEANT CASINO | Géant,1.388,,1.465,1.507,44.379673,0.5208920000000035
47,MARTIN DISTRIBUT | Total,1.485,1.706,1.596,,44.507891,0.19013599999993847
47,SARL JACQUES | Total,1.585,1.775,1.665,,44.507891,0.19013599999993847
47,ETS Castagnier | Total,1.609,1.7990000000000002,,1.759,44.50135220000001,0.1695806000000175
47,Sarl valf fleuri fals | Indépendant sans enseigne,1.46,,,1.6,44.50135220000001,0.1695806000000175
47,INTERMARCHE FOULAYRONNES | Intermarché,1.399,1.629,1.499,,44.116034899999995,0.7043189999999413
47,INTERMARCHE LAPLUME | Intermarché Contact,1.4780000000000002,1.626,,1.596,44.2451999,0.6393000000000484
47,CARREFOUR CONTACT | Carrefour Contact,1.399,1.598,,1.556,44.1146739,0.5319105999999465
47,SUPER U | Système U,1.381,1.545,,1.515,44.2852052,0.7598401999999851
47,STATION ELAN | Elan,1.5490000000000002,,,1.679,44.1719758,0.2926036999999724
47,CASINO SUPERMARCHE | Casino,1.392,1.536,1.469,,44.123754999999996,0.6586059999999634
47,RELAIS PASSAGE D'AGEN | Total Access,1.423,1.579,1.499,,44.193508200000004,0.6084155999999439
47,Carrefour Market | Carrefour Market,1.389,1.599,,1.5490000000000002,44.1712461,0.6084155999999439
47,JEANDIS | Leclerc,1.384,1.569,,1.529,44.487843,0.17997300000001815
47,SARL G.R.G. | Total,1.485,,,1.648,44.518581299999994,0.12049320000005535
47,SAS NOZEDIS | Intermarché,1.384,1.569,,1.529,44.4625137,0.1399920999999722
47,NETTO SA ENILAC | Netto,1.408,1.569,,1.539,44.5082216,0.1470852999999579
47,Casino Carburants | Casino,1.39,1.534,1.467,,44.5957314,0.3527851000000055
47,INTERMARCHE FUMEL | Intermarché,1.469,1.599,,1.569,44.525378,0.7588573000000451
47,LEADER PRICE | Leader Price,1.368,1.5119999999999998,,1.487,44.492073,0.9703849999999647
47,INTERMARCHE PONT DU CASSE | Intermarché,1.449,1.629,1.5490000000000002,1.569,44.1547427,0.31651639999995496
47,INTERMARCHE PORT STE MARIE | Intermarché,1.479,1.635,1.565,1.604,44.1547427,0.31651639999995496
47,INTERMARCHE SUPER | Intermarché,1.399,1.599,,1.499,44.2544321,0.36892439999996895
47,INTERMARCHE SAINTE LIVRADE | Intermarché,1.399,1.629,1.499,,44.1758519,0.5603492999999844
47,INTERMARCHE ST SYLVESTRE SUR LOT | Intermarché,1.449,1.599,,1.579,44.3994503,0.6055235999999695
47,Val fleuri Sauveterre | AIRE C,1.46,1.66,,1.6,44.3965909,0.8063461000000416
47,RELAIS DU STADE | Total Access,1.399,1.607,1.527,,44.58913099999999,1.0148830000000544
47,BUFFARD yannick | Total,1.6,1.78,,,44.4002302,0.2994083999999475
47,RELAIS DE SOUBIROUS STATION CAZASSUS | Fina,1.528,1.699,,1.6740000000000002,44.3978093,0.7288854999999329
47,SARL VAL FLEURI | Aire C,1.46,,,1.6,44.45797320000001,0.6943251999999802
47,E.LECLERC MONTAYRAL | Leclerc,1.389,1.599,1.469,1.569,44.547294,0.5340168999999833
47,INTERMARCHE NERAC | Intermarché,1.385,1.535,1.455,,44.4854469,0.9781818999999814
47,SAS MDV SERVICES | Total,1.555,,,1.645,44.14919099999999,0.3222220000000107
47,station total CAPDEVILLE | Total,1.547,,,1.569,44.1338067,0.3457407999999305
47,SARL VAL FLEURI | Indépendant sans enseigne,1.46,1.66,,1.6,44.22693320000001,0.6720344999999952
47,SUPER U | Système U,1.384,1.569,1.499,1.529,44.288090000000004,0.5098209999999881
47,INTERMARCHE ST PARDOUX ISAAC | Intermarché,1.388,,1.475,1.518,44.52668,0.1024609999999484
47,BRICOFIOUL | Bricomarché,1.389,1.599,1.469,1.569,44.612685,0.3594419999999445
47,INTERMARCHE TONNEINS | Intermarché,1.399,1.625,1.535,1.5490000000000002,44.46919399999999,0.9481539999999312
47,SAINT PIERRE DISTRIBUTION | Leclerc,1.3869999999999998,1.597,1.535,1.547,44.397813,0.30476469999996425
47,INTERMARCHE VILLENEUVE S/LOT | Intermarché,1.4280000000000002,1.599,1.509,1.558,44.4002302,0.2994083999999475
47,VILLENEUVE DISTRIBUTION | Leclerc,1.4280000000000002,1.619,1.529,1.579,44.404125,0.7032649999999876
47,SARL VAL FLEURI | Indépendant sans enseigne,1.46,,,1.6,44.408865899999995,0.73607149999998
47,INTERMARCHE VILLEREAL | Intermarché,1.429,1.609,1.569,1.579,44.6349469,0.7380286999999726
47,STATION ELAN | Elan,1.54,,,1.69,44.634946899999996,0.7380286999999726
48,BP AIRE DE LA LOZERE | BP,1.6840000000000002,,1.724,,44.8707115,3.251486800000066
48,SIMPLY MARKET | Simply Market,1.399,,,1.569,44.8707115,3.251486800000066
48,ETS PIGNOL SARL | Indépendant sans enseigne,1.469,1.58,,1.5490000000000002,44.738107899999996,3.2908479999999827
48,SARL NEGRE STATION TOTAL | Total,1.496,1.629,1.519,,44.8443516,3.655709200000047
48,EURL FLORAC AUTO | Avia,1.59,1.73,1.51,1.71,44.6339458,3.6754214000000047
48,Total | Total,1.513,,,1.565,44.3283906,3.5918891999999687
48,ETS PIGNOL SARL | Indépendant sans enseigne,1.459,,1.499,1.539,44.3193166,3.5974601000000352
48,INTERMARCHE LA CANOURGUE | Intermarché,1.399,1.499,,1.479,44.779601899999996,3.6113158000000567
48,INTERMARCHE LANGOGNE | Intermarché,1.37,1.477,1.416,,44.434226,3.2016290000000254
48,CARREFOUR EXPRESS LE MALZIEU VILLE | Carrefour Express,1.499,1.609,,1.599,44.7234606,3.860043200000064
48,AUCHAN SUPERMARCHE | Auchan,1.399,1.6,,1.569,44.8561825,3.332093500000042
48,Pagès | Avia,1.479,,1.5490000000000002,,44.5598543,3.291449499999999
48,Boissonnade Combustibles | Boissonnade,1.449,,1.519,,44.550133,3.2898940000000043
48,STATION BP LA GARDE | BP,1.6840000000000002,,1.724,,44.53494269999999,3.502789200000052
48,SARL RAJA | Indépendant sans enseigne,1.53,1.74,,1.63,44.870341700000004,3.2522192999999784
48,SARL DAUDE | Indépendant sans enseigne,1.495,,1.56,1.59,44.43493820000001,3.204182599999968
48,Ets Plantier Carburants | WYNNS,1.439,,,1.539,44.470112,3.3461869999999863
48,Intermarché Florac | Intermarché,1.389,1.539,,1.489,44.33855850000001,3.584814999999935
48,SARL ETS ROSSIGNOL CARBURANTS | Indépendant,1.449,,1.529,1.579,44.34012120000001,3.584349999999972
48,GEDIMAT | Indépendant sans enseigne,1.469,,,1.5490000000000002,44.8254886,3.0849430000000666
48,CARREFOUR CONTACT | Carrefour Contact,1.389,1.5590000000000002,,1.5490000000000002,44.779601899999996,3.6113158000000567
48,RELAIS LANGOUYROU | Total Access,1.369,1.499,1.413,,44.73431160000001,3.859315599999944
48,STATION DAUDE | Indépendant sans enseigne,1.47,,,,44.729456600000006,3.856673999999998
48,CARREFOUR MARKET | CARREFOUR MARKET,1.379,1.6,,1.569,44.508996999999994,3.252197000000024
48,SARL LE RELAIS DU GEVAUDAN | Total,1.516,,,1.659,44.551069,3.292650999999978
48,HYPER U | Système U,1.378,1.538,1.4680000000000002,,44.5632994,3.2920727000000625
48,Garage Frédéric GRAVIL | Avia,1.579,1.699,1.659,,44.515367299999994,3.4796304000000187
48,DELOR Yves | Indépendant sans enseigne,1.55,1.65,,1.59,44.182691999999996,3.4342570000000023
48,INTERMARCHE ST CHELY D'APCHER | Intermarché,1.399,1.539,,1.489,44.6162328,3.475933700000041
48,SARL HERMET | Total,1.6,,,1.74,44.80932019999999,3.3784547999999863
48,GARAGE DE LA REGORDANE | Avia,1.5719999999999998,,,1.6769999999999998,44.7937973,3.2812830000000304
48,RELAIS MENDE LES CAUSSES | Total Access,1.389,1.543,1.459,,44.43493900000001,3.9332802000000133
48,CARREFOUR EXPRESS | Carrefour Express,1.499,1.659,,1.629,44.5181028,3.494587200000069
48,SPAR Saint Alban sur Limagnole | Supermarchés Spar,1.479,1.614,1.569,,44.4833722,3.732104800000002
48,SARL AUTO SERVICE D'APCHER STATION AVIA | Avia,1.6,1.75,,1.7,44.7753404,3.372801900000013
48,Super U saint chely d'apcher | Système U,1.399,1.539,,1.489,44.80632720000001,3.2703168000000464
48,STATION LA REGORDANE | Avia,1.4469999999999998,,,1.545,44.8020583,3.2714301999999407
49,Carrefour ALLONNES 49650 | Carrefour Contact,1.465,1.665,,1.625,47.2915251,0.03001270000004297
49,CARREFOUR ANGERS SAINT SERGE | Carrefour,1.385,1.536,,1.516,47.2915251,0.03001270000004297
49,GEANT CASINO | Géant,1.385,1.536,1.462,,47.487225099999996,-0.5393094999999448
49,INTERMARCHE ZAC MOLLIÈRE | Intermarché,1.392,,1.499,,47.468623,-0.5227740000000267
49,RELAIS BAUMETTES A | Total Access,1.389,1.578,1.492,,47.4605596,-0.6157195000000684
49,RELAIS DE LA PINTERIE | Total,1.5019999999999998,1.707,1.597,,47.4548525,-0.568462400000044
49,AUCHAN AVRILLE | Auchan,1.385,1.536,1.462,,47.4834049,-0.5275391999999783
49,SARL AGENCE AUTOMOBILE DU COUASNON STATION TOTAL | Total,1.399,1.619,1.503,,47.5165116,-0.6063260999999329
49,RELAIS BEAUCOUZE GRAND PIN | Total Access,1.384,1.578,1.493,,47.539402300000006,-0.10778140000002168
49,INTERMARCHE BEAUFORT EN VALLEE | Intermarché,1.399,1.592,1.492,,47.4660958,-0.6296477999999297
49,Super U BEAUPREAU | Système U,1.379,1.558,1.4980000000000002,,47.440155600000004,-0.19521420000000944
49,Super U BECON LES GRANITS | Système U,1.389,1.579,1.489,1.529,47.2104902,-0.9843746999999894
49,SAS BRISSAC DISTRIBUTION | Leclerc,1.399,1.595,1.499,,47.5040214,-0.7919371000000408
49,CARREFOUR ANGERS GRAND MAINE | Carrefour,1.385,1.536,1.462,1.516,47.3417068,-0.4310872999999447
49,Centre E.LECLERC ANGERS GOURONNIERES | Leclerc,1.385,1.579,1.4880000000000002,,47.4667201,-0.5939473999999336
49,INTERMARCHE ANGERS | Intermarché,1.385,,1.462,,47.48261770000001,-0.5758799999999837
49,RELAIS ANCIENNES PROVINCES | Total Access,1.384,1.582,1.495,,47.455699900000006,-0.5350183000000471
49,RELAIS BAUMETTES B | Total Access,1.389,1.578,1.492,,47.4536807,-0.5540604999999914
49,SAS CAILLEAU PNEUS | Total,1.5319999999999998,1.709,1.632,1.599,47.4548525,-0.568462400000044
49,carrefour Market | Carrefour Market,1.449,,1.569,,47.4841469,-0.5477882000000136
49,Super U BAUGE | Système U,1.389,1.609,1.493,1.569,47.503620500000004,-0.5846519000000399
49,Super U BEAUCOUZE | Système U,1.385,1.536,1.462,,47.54723170000001,-0.12233960000003208
49,INTERMARCHE BEAUPREAU | Intermarché,1.369,1.558,1.4680000000000002,,47.4737186,-0.62461959999996
49,SARL AGENCE AUTOMOBILES STE GENEVIEVE | Total,1.56,1.68,1.59,,47.203679,-0.9770640000000412
49,Station Super U ANDARD | Système U,1.399,1.605,1.465,1.52,47.18091339999999,-1.1246244999999817
49,Super U CANDE | Système U,1.369,1.579,,1.529,47.4636764,-0.4074981999999636
49,Super U CHALONNES SUR LOIRE | Système U,1.389,1.569,1.479,,47.56861199999999,-1.0320699000000104
49,Super U CHATEAUNEUF SUR SARTHE | Système U,1.379,1.639,1.5319999999999998,1.589,47.342464,-0.7449940000000197
49,Super U CHEMILLE | Système U,1.389,1.5590000000000002,1.469,,47.679589799999995,-0.503021600000011
49,ESSO EXPRESS CHOLET FRANCIS BOUET | Esso Express,1.399,1.639,1.539,,47.2073942,-0.7167532999999366
49,INTERMARCHE CHOLET | Intermarché,1.399,1.599,,1.539,47.059445399999994,-0.8896521000000348
49,RELAIS BOIS GROLEAU | Total,1.499,1.6969999999999998,1.587,,47.054432399999996,-0.8754940000000033
49,STATION AVIA | Avia,1.5490000000000002,,,1.709,47.0632684,-0.8664099999999735
49,Super U CORZE | Système U,1.399,1.609,,1.569,47.031895,-0.9133649999999988
49,INTERMARCHE DOUE | Intermarché,1.389,1.579,1.489,,47.569433000000004,-0.3594998999999461
49,Super U DOUE LA FONTAINE | Système U,1.389,1.579,1.489,,47.1953251,-0.2597424000000501
49,Super U GENNES | Système U,1.399,1.589,,1.5490000000000002,47.1884091,-0.28876900000000205
49,INTERMARCHE | Intermarché,1.399,1.5490000000000002,1.469,,47.3345216,-0.2328116999999565
49,INTERMARCHE CHALONNES SUR LOIRE | Intermarché,1.389,1.579,1.479,,47.4068666,-0.9265282999999728
49,EURL GUILLET | Avia,1.57,1.75,,1.72,47.3464973,-0.7615307999999459
49,SAS CHEMILLE | Leclerc,1.389,1.599,1.509,,47.33283110000001,-1.2618720000000394
49,CARREFOUR CHOLET | Carrefour,1.399,1.609,1.503,1.5590000000000002,47.235561600000004,-0.722314200000028
49,GEANT CASINO | Géant,1.381,1.533,1.459,,47.0769406,-0.8369225999999799
49,LECLERC CHOLET | Leclerc,1.399,1.609,1.49,,47.0422439,-0.8992110000000366
49,RELAIS CHOLET TOURAINE | Total Access,1.393,1.599,1.4980000000000002,,47.051914000000004,-0.8519128000000364
49,STATION SERVICE CARREFOUR CONTACT CORNE | Carrefour Contact,1.419,1.592,,1.589,47.072041999999996,-0.8570581999999831
49,Market | Carrefour Market,1.399,1.599,1.514,1.555,47.47469659999999,-0.3476576000000477
49,MR SCHAEFER NORBERT | Total,1.493,1.714,1.604,,47.23126999999999,-0.11896100000001295
49,Super U DURTAL | Système U,1.395,1.595,1.509,,47.1963407,-0.2756617999999662
49,Super U LE LION D'ANGERS | Système U,1.385,1.65,1.59,1.62,47.6628888,-0.2446182999999565
49,LEADER - PRICE | LEADER-PRICE,1.369,1.558,,1.554,47.6151218,-0.7061424999999417
49,SARL SIBAUTO | Total,1.482,1.6969999999999998,1.587,,47.1988024,-0.8718324999999822
49,INTERMARCHE LE LOUROUX BECONNAIS | Intermarché,1.399,1.535,1.465,,47.05959439999999,-0.9414232000000312
49,SARL BARON FIOUL | Indépendant sans enseigne,1.42,1.59,,1.57,47.5194151,-0.8794993000000204
49,STATION ELAN BAR de la Vallee | Elan,1.56,1.75,,1.69,47.001317900000004,-0.8904797000000144
49,SARL ROUX | Shell,1.655,,1.74,,47.346814200000004,-1.1630139999999756
49,Carrefour contact | Indépendant sans enseigne,1.43,1.6,,1.58,47.4183664,-0.13098360000003595
49,SUPER U MAULEVRIER | Système U,1.429,1.599,1.529,1.5490000000000002,47.23409229999999,-0.4293483000000151
49,Super U MAZE | Système U,1.399,1.582,1.492,,47.010880799999995,-0.7509626999999455
49,ERIC BAUDOUIN | Total,1.499,1.717,1.607,,47.45335970000001,-0.2679580999999871
49,Hyper U MURS ERIGNE | Système U,1.399,1.595,1.499,,47.389392799999996,-0.8630525999999463
49,Netto | Netto,1.399,1.633,1.499,,47.39879089999999,-0.529466100000036
49,SUPER U POUANCE | Système U,1.399,1.599,,1.579,47.53401470000001,-0.4533086000000139
49,Super U LA POMMERAYE | Système U,1.399,1.589,,1.5490000000000002,47.74267829999999,-1.166055300000039
49,SUPERMARCHE G20 | G 20,1.469,1.629,,1.599,47.3504831,-0.8572030999999924
49,INTERMARCHE LE MAY SUR EVRE | Intermarché,1.385,1.609,1.503,,47.005869,-0.8507752000000437
49,INTERMARCHE LES PONTS DE CE | Intermarché,1.389,,1.479,1.509,47.143303,-0.8946019999999635
49,SARL ROUX | Shell,1.664,1.875,1.769,,47.4353196,-0.51323739999998
49,Super U LONGUE | Système U,1.399,1.589,1.514,,47.419375099999996,-0.13524440000003324
49,EIRAS | Indépendant sans enseigne,1.5,1.75,,1.68,47.370863,-0.09949200000005476
49,RS Automobiles | Total,1.492,,,1.669,47.0103473,-0.7555134000000407
49,carrefour contact montfaucon | Carrefour Contact,1.519,1.629,,1.579,47.47246370000001,-0.3657180000000153
49,Super U MONTREUIL BELLAY | Système U,1.389,1.579,,1.539,47.0966852,-1.1251910999999382
49,INTERMARCHE NOYANT | Intermarché,1.399,1.584,,1.529,47.1297395,-0.15243390000000545
49,SARL GARAGE HOUTIN | Total,1.482,1.6969999999999998,1.587,,47.50956499999999,0.11490600000001905
49,INTERMARCHE ST ANDRE DE LA MARCH | Intermarché,1.369,,1.4680000000000002,1.508,47.7421879,-1.1689297000000352
49,SEGRE-DIS | Leclerc,1.369,1.535,1.459,,47.0954653,-1.003578100000027
49,RLCSV | Total,1.465,1.714,1.604,,47.680498,-0.8757900000000518
49,CARREFOUR MARKET | Carrefour Market,1.379,1.569,,1.5490000000000002,47.1218237,-0.9849833000000672
49,SARL N.L.S | Avia,1.614,1.844,1.744,,47.26674819999999,-1.0248344999999972
49,E.LECLERC SAUMUR | Leclerc,1.389,1.579,1.489,1.5490000000000002,47.5010969,-0.4897525999999744
49,RELAIS DE NANTILLY | Total Access,1.394,1.604,1.508,,47.2621179,-0.09124870000005103
49,CARREFOUR CONTACT SOUCELLES | Carrefour Contact,1.399,1.619,,1.589,47.2448033,-0.0792929000000413
49,SUPER U SAINT GEORGES SUR LOIRE | Système U,1.385,1.579,1.489,1.529,47.569255,-0.4206400000000485
49,Super U THOUARCE | Système U,1.389,1.569,,1.5490000000000002,47.400126799999995,-0.7562123000000156
49,SUPER U LA PYRAMIDE | Système U,1.385,1.5590000000000002,1.479,,47.27010569999999,-0.5037159999999403
49,AGIP TREMENTINES A87 | Agip,1.648,1.864,1.744,,47.448415000000004,-0.5082970999999361
49,Super U VIHIERS COURTILS | Système U,1.389,1.579,1.489,1.539,47.135502,-0.8267020000000684
49,Super U ST BARTHELEMY BANCHAIS | Système U,1.389,1.584,1.485,,47.146616200000004,-0.52006879999999
49,Intermarché | Intermarché,1.459,1.599,1.539,,47.4854303,-0.5116289999999708
49,Super U ST MACAIRE EN MAUGES | Système U,1.369,1.568,1.4680000000000002,1.508,47.356607200000006,-1.0120934999999918
